dataset,id,mom_id,origin_site,urb_cat,sex,age,round,treat,x_treat,enclo,svl,forearm,hindlimb,foot
hatchling,LN1011-07,LN1011,LN,n,H,0,NA,NA,NA,NA,46,13.17,20.98,19.02
hatchling,LN1012-03,LN1012,LN,n,H,0,NA,NA,NA,NA,44,12.51,21.85,18.91
hatchling,LN1012-04,LN1012,LN,n,H,0,NA,NA,NA,NA,49,14.14,22.55,20.22
hatchling,LN1012-05,LN1012,LN,n,H,0,NA,NA,NA,NA,48,14.05,22.63,18.93
hatchling,LN1012-06,LN1012,LN,n,H,0,NA,NA,NA,NA,47,15.05,22.26,18.97
hatchling,LN1012-07,LN1012,LN,n,H,0,NA,NA,NA,NA,49,14.77,24.31,20.99
hatchling,LN1012-08,LN1012,LN,n,H,0,NA,NA,NA,NA,46,14.31,23.18,18.88
hatchling,LN1012-09,LN1012,LN,n,H,0,NA,NA,NA,NA,46,13.81,22.6,19.65
hatchling,LN1012-10,LN1012,LN,n,H,0,NA,NA,NA,NA,44,13.07,21.16,18.86
hatchling,LN1013-03,LN1013,LN,n,H,0,NA,NA,NA,NA,48,14.4,23.57,19.72
hatchling,LN1013-04,LN1013,LN,n,H,0,NA,NA,NA,NA,48,14.46,24.24,19.88
hatchling,LN1013-05,LN1013,LN,n,H,0,NA,NA,NA,NA,49,14.25,22.29,18.75
hatchling,LN1013-06,LN1013,LN,n,H,0,NA,NA,NA,NA,48,14.57,23.36,19.02
hatchling,LN1013-07,LN1013,LN,n,H,0,NA,NA,NA,NA,49,14.4,22.68,20.06
hatchling,LN1013-08,LN1013,LN,n,H,0,NA,NA,NA,NA,48,15.09,23.05,19.91
hatchling,LN1013-09,LN1013,LN,n,H,0,NA,NA,NA,NA,48,14.28,22.75,19.33
hatchling,LN1013-10,LN1013,LN,n,H,0,NA,NA,NA,NA,48,14.3,22.99,19.47
hatchling,LN1013-11,LN1013,LN,n,H,0,NA,NA,NA,NA,47,13.99,22.61,18.88
hatchling,LN1013-12,LN1013,LN,n,H,0,NA,NA,NA,NA,48,14.11,22.87,19.28
hatchling,LN1016-03,LN1016,LN,n,H,0,NA,NA,NA,NA,45,12.41,20.66,17.74
hatchling,LN1016-04,LN1016,LN,n,H,0,NA,NA,NA,NA,49,13.05,22.61,20.9
hatchling,LN1016-05,LN1016,LN,n,H,0,NA,NA,NA,NA,49,13.44,22.37,19.55
hatchling,LN1016-06,LN1016,LN,n,H,0,NA,NA,NA,NA,47,14.04,22.09,19.99
hatchling,LN1016-07,LN1016,LN,n,H,0,NA,NA,NA,NA,48,13.86,22.04,19
hatchling,LN1016-08,LN1016,LN,n,H,0,NA,NA,NA,NA,48,13.07,21.22,18.92
hatchling,LN1016-09,LN1016,LN,n,H,0,NA,NA,NA,NA,49,14.23,23.97,20.31
hatchling,LN1016-10,LN1016,LN,n,H,0,NA,NA,NA,NA,48,12.91,22.31,19.84
hatchling,LN1016-11,LN1016,LN,n,H,0,NA,NA,NA,NA,49,14.07,22.89,19.45
hatchling,LN1016-12,LN1016,LN,n,H,0,NA,NA,NA,NA,48,14.44,22.48,20.79
hatchling,LN1016-13,LN1016,LN,n,H,0,NA,NA,NA,NA,47,13.55,21.77,19.19
hatchling,LN1018-03,LN1018,LN,n,H,0,NA,NA,NA,NA,50,13.68,23.36,21.31
hatchling,LN1018-04,LN1018,LN,n,H,0,NA,NA,NA,NA,50,15.25,23.96,19.56
hatchling,LN1018-05,LN1018,LN,n,H,0,NA,NA,NA,NA,49,14.25,23.17,20.95
hatchling,LN1018-06,LN1018,LN,n,H,0,NA,NA,NA,NA,49,14.82,23.35,20.77
hatchling,MB1001-02,MB1001,MB,u,H,0,NA,NA,NA,NA,44,12.31,20.74,17.45
hatchling,MB1003-03,MB1003,MB,u,H,0,NA,NA,NA,NA,43,14.52,22.4,19.13
hatchling,MB1003-04,MB1003,MB,u,H,0,NA,NA,NA,NA,48,13.92,24,20.09
hatchling,MB1003-05,MB1003,MB,u,H,0,NA,NA,NA,NA,46,15.46,23.21,19.69
hatchling,MB1003-06,MB1003,MB,u,H,0,NA,NA,NA,NA,47,13.75,23.82,19.92
hatchling,MB1004-02,MB1004,MB,u,H,0,NA,NA,NA,NA,43,14.39,23.21,19.11
hatchling,MB1005-03,MB1005,MB,u,H,0,NA,NA,NA,NA,43,13.8,21.09,18.12
hatchling,MB1005-04,MB1005,MB,u,H,0,NA,NA,NA,NA,44,13.62,22.59,18.66
hatchling,MB1005-05,MB1005,MB,u,H,0,NA,NA,NA,NA,45,14.89,22.11,19.35
hatchling,MB1005-06,MB1005,MB,u,H,0,NA,NA,NA,NA,45,13.46,21.91,18.87
hatchling,MB1005-07,MB1005,MB,u,H,0,NA,NA,NA,NA,45,14.12,21.86,19
hatchling,MB1005-08,MB1005,MB,u,H,0,NA,NA,NA,NA,45,15.29,22.35,18.97
hatchling,MB1005-09,MB1005,MB,u,H,0,NA,NA,NA,NA,46,14.93,22.28,18.33
hatchling,MB1006-03,MB1006,MB,u,H,0,NA,NA,NA,NA,46,14.09,23.67,19.28
hatchling,MB1006-04,MB1006,MB,u,H,0,NA,NA,NA,NA,45,14.76,23.4,19.07
hatchling,MB1006-05,MB1006,MB,u,H,0,NA,NA,NA,NA,45,14.97,22.56,19.06
hatchling,MB1007-03,MB1007,MB,u,H,0,NA,NA,NA,NA,47,14.99,23.24,19.58
hatchling,MB1007-04,MB1007,MB,u,H,0,NA,NA,NA,NA,48,16.15,25.45,20.65
hatchling,MB1007-05,MB1007,MB,u,H,0,NA,NA,NA,NA,47,15.21,23.22,19.34
hatchling,MB1007-06,MB1007,MB,u,H,0,NA,NA,NA,NA,48,15.36,24.51,20.01
hatchling,MB1007-07,MB1007,MB,u,H,0,NA,NA,NA,NA,46,14.56,22.89,18.9
hatchling,MB1007-08,MB1007,MB,u,H,0,NA,NA,NA,NA,47,14.36,23.86,20.63
hatchling,MB1007-09,MB1007,MB,u,H,0,NA,NA,NA,NA,45,14.61,22.61,19.1
hatchling,MB1007-10,MB1007,MB,u,H,0,NA,NA,NA,NA,48,15.96,24.1,19.18
hatchling,MB1007-11,MB1007,MB,u,H,0,NA,NA,NA,NA,48,16.48,24.88,20.51
hatchling,MB1008-02,MB1008,MB,u,H,0,NA,NA,NA,NA,46,13.41,22.4,19.48
hatchling,MB1009-03,MB1009,MB,u,H,0,NA,NA,NA,NA,48,13.84,22.43,18.8
hatchling,MB1009-04,MB1009,MB,u,H,0,NA,NA,NA,NA,47,14.79,23.84,19.97
hatchling,MB1009-05,MB1009,MB,u,H,0,NA,NA,NA,NA,43,12.99,23.2,19.52
hatchling,MB1010-03,MB1010,MB,u,H,0,NA,NA,NA,NA,45,14.78,22.23,18.68
hatchling,MB1010-04,MB1010,MB,u,H,0,NA,NA,NA,NA,47,14.9,22.27,20.34
hatchling,MB1010-05,MB1010,MB,u,H,0,NA,NA,NA,NA,43,13.99,22.95,18.86
hatchling,MB1010-06,MB1010,MB,u,H,0,NA,NA,NA,NA,47,15.17,24.1,19.28
hatchling,MB1010-07,MB1010,MB,u,H,0,NA,NA,NA,NA,47,15.39,24.73,20.24
hatchling,MB1010-08,MB1010,MB,u,H,0,NA,NA,NA,NA,46,14.62,22.89,19.76
hatchling,MB1010-09,MB1010,MB,u,H,0,NA,NA,NA,NA,46,15.34,23.4,20.08
hatchling,MB1011-03,MB1011,MB,u,H,0,NA,NA,NA,NA,47,14.67,24.38,19.61
hatchling,MB1011-04,MB1011,MB,u,H,0,NA,NA,NA,NA,47,15.69,23.94,20.5
hatchling,MB1011-05,MB1011,MB,u,H,0,NA,NA,NA,NA,47,15.08,23.47,19.61
hatchling,MB1011-06,MB1011,MB,u,H,0,NA,NA,NA,NA,48,14.44,24.9,19.94
hatchling,MB1011-07,MB1011,MB,u,H,0,NA,NA,NA,NA,47,14.48,23.87,19.51
hatchling,MB1012-02,MB1012,MB,u,H,0,NA,NA,NA,NA,48,15.21,24.25,20.72
hatchling,TZ1001-02,TZ1001,TZ,u,H,0,NA,NA,NA,NA,44,15.48,24.16,19.74
hatchling,TZ1003-01,TZ1003,TZ,u,H,0,NA,NA,NA,NA,49,15.33,24.17,19.72
hatchling,TZ1003-02,TZ1003,TZ,u,H,0,NA,NA,NA,NA,50,15.17,25.9,20.71
hatchling,TZ1003-03,TZ1003,TZ,u,H,0,NA,NA,NA,NA,49,15.44,24.47,20.84
hatchling,TZ1004-02,TZ1004,TZ,u,H,0,NA,NA,NA,NA,43,12.63,20.06,18.08
hatchling,TZ1004-04,TZ1004,TZ,u,H,0,NA,NA,NA,NA,41,14.72,21.56,17.65
hatchling,TZ1004-05,TZ1004,TZ,u,H,0,NA,NA,NA,NA,46,14.38,21.97,19.14
hatchling,TZ1004-06,TZ1004,TZ,u,H,0,NA,NA,NA,NA,41,12.99,20.92,17.33
hatchling,TZ1004-07,TZ1004,TZ,u,H,0,NA,NA,NA,NA,40,12.81,21.1,17.64
hatchling,TZ1004-08,TZ1004,TZ,u,H,0,NA,NA,NA,NA,43,13.58,22.5,18.41
hatchling,TZ1004-09,TZ1004,TZ,u,H,0,NA,NA,NA,NA,43,13.56,21.63,17.8
hatchling,TZ1004-10,TZ1004,TZ,u,H,0,NA,NA,NA,NA,43,13.33,20.95,18.2
hatchling,TZ1004-11,TZ1004,TZ,u,H,0,NA,NA,NA,NA,43,12.38,21.53,18.16
hatchling,TZ1004-12,TZ1004,TZ,u,H,0,NA,NA,NA,NA,44,13.68,21.42,17.64
hatchling,TZ1004-13,TZ1004,TZ,u,H,0,NA,NA,NA,NA,42,12.72,20.26,16.6
hatchling,TZ1004-14,TZ1004,TZ,u,H,0,NA,NA,NA,NA,45,13.93,22.19,19.12
hatchling,TZ1004-15,TZ1004,TZ,u,H,0,NA,NA,NA,NA,36,10.88,16.57,15.29
hatchling,TZ1005-04,TZ1005,TZ,u,H,0,NA,NA,NA,NA,43,14.3,22.41,19.12
hatchling,TZ1006-03,TZ1006,TZ,u,H,0,NA,NA,NA,NA,46,14.27,23.2,19.82
hatchling,TZ1006-04,TZ1006,TZ,u,H,0,NA,NA,NA,NA,46,15.51,22.66,19.87
hatchling,TZ1006-05,TZ1006,TZ,u,H,0,NA,NA,NA,NA,47,14.74,22.4,20.08
hatchling,TZ1006-06,TZ1006,TZ,u,H,0,NA,NA,NA,NA,47,14.78,23.43,20.04
hatchling,TZ1006-07,TZ1006,TZ,u,H,0,NA,NA,NA,NA,49,14.75,22.98,20.11
hatchling,TZ1006-08,TZ1006,TZ,u,H,0,NA,NA,NA,NA,47,14.55,23.09,19.9
hatchling,TZ1006-09,TZ1006,TZ,u,H,0,NA,NA,NA,NA,45,15.1,23.04,20.42
hatchling,TZ1007-03,TZ1007,TZ,u,H,0,NA,NA,NA,NA,48,14.53,24.55,19.98
hatchling,TZ1007-04,TZ1007,TZ,u,H,0,NA,NA,NA,NA,47,13.82,24.26,20.17
hatchling,TZ1008-03,TZ1008,TZ,u,H,0,NA,NA,NA,NA,46,15.08,24.38,19.98
hatchling,TZ1008-04,TZ1008,TZ,u,H,0,NA,NA,NA,NA,48,15.62,23.08,19.35
hatchling,TZ1008-05,TZ1008,TZ,u,H,0,NA,NA,NA,NA,47,14.75,23.09,19.12
hatchling,TZ1008-06,TZ1008,TZ,u,H,0,NA,NA,NA,NA,48,14.96,24.23,19.64
hatchling,TZ1008-07,TZ1008,TZ,u,H,0,NA,NA,NA,NA,50,15.41,24.61,20.36
hatchling,TZ1008-08,TZ1008,TZ,u,H,0,NA,NA,NA,NA,47,15.46,23.29,19.69
hatchling,TZ1008-09,TZ1008,TZ,u,H,0,NA,NA,NA,NA,47,14.61,24.22,19.24
hatchling,TZ1008-10,TZ1008,TZ,u,H,0,NA,NA,NA,NA,49,16.68,24.52,21
hatchling,TZ1008-11,TZ1008,TZ,u,H,0,NA,NA,NA,NA,47,14.82,24.32,20.15
hatchling,TZ1009-04,TZ1009,TZ,u,H,0,NA,NA,NA,NA,45,15.57,24.33,19.93
hatchling,TZ1009-07,TZ1009,TZ,u,H,0,NA,NA,NA,NA,45,14.49,24.94,19.8
hatchling,TZ1010-03,TZ1010,TZ,u,H,0,NA,NA,NA,NA,46,13.99,22.58,19.39
hatchling,TZ1010-05,TZ1010,TZ,u,H,0,NA,NA,NA,NA,45,15.43,22.95,18.45
hatchling,TZ1010-07,TZ1010,TZ,u,H,0,NA,NA,NA,NA,45,14.37,22.63,19
hatchling,TZ1010-08,TZ1010,TZ,u,H,0,NA,NA,NA,NA,44,14.59,21.29,17.88
adult,10735,NA,BW,n,F,NA,NA,NA,NA,NA,195,60.53,97.9,61.43
adult,10734,NA,BW,n,M,NA,NA,NA,NA,NA,230,75.11,123.44,77.22
adult,10702,NA,BW,n,F,NA,NA,NA,NA,NA,172,55.68,92.31,59.76
adult,10687,NA,BW,n,M,NA,NA,NA,NA,NA,213,68.8,106.46,68.49
adult,10398,NA,BW,n,F,NA,NA,NA,NA,NA,183,54.67,67.74,58.57
adult,10679,NA,BW,n,F,NA,NA,NA,NA,NA,180,56.77,91.18,60.7
adult,7015,NA,BW,n,M,NA,NA,NA,NA,NA,251,82.58,127.6,80.4
adult,7079,NA,BW,n,F,NA,NA,NA,NA,NA,180,58.3,97.08,62.33
adult,7022,NA,BW,n,F,NA,NA,NA,NA,NA,197,58.46,99,65.45
adult,7080,NA,BW,n,M,NA,NA,NA,NA,NA,228,69.22,120.51,75.92
adult,7019,NA,BW,n,F,NA,NA,NA,NA,NA,193,59.57,102.74,66.13
adult,7056,NA,BW,n,F,NA,NA,NA,NA,NA,178,55.31,93.09,62.34
adult,BW.1,NA,BW,n,M,NA,NA,NA,NA,NA,237,68.17,115.57,75.35
adult,7090,NA,BW,n,F,NA,NA,NA,NA,NA,178,53.82,90.32,60.06
adult,10354,NA,BW,n,F,NA,NA,NA,NA,NA,185,54.16,88.35,54.84
adult,7036,NA,CG,u,F,NA,NA,NA,NA,NA,197,63.52,100.13,76.94
adult,7050,NA,CG,u,F,NA,NA,NA,NA,NA,187,52.78,92,67.88
adult,CG.1,NA,CG,u,M,NA,NA,NA,NA,NA,255,82.18,128.17,83.34
adult,10743,NA,GR,n,M,NA,NA,NA,NA,NA,230,61.67,120.51,82.31
adult,10698,NA,GR,n,F,NA,NA,NA,NA,NA,193,57.44,96.04,63.62
adult,10676,NA,GR,n,M,NA,NA,NA,NA,NA,204,62.08,105.08,75.8
adult,10727,NA,GR,n,M,NA,NA,NA,NA,NA,240,74.11,125.41,88.26
adult,10747,NA,GR,n,F,NA,NA,NA,NA,NA,197,55.23,74.13,66.14
adult,10717,NA,GR,n,F,NA,NA,NA,NA,NA,177,51.67,87.73,60.2
adult,10729,NA,GR,n,F,NA,NA,NA,NA,NA,175,51.33,91.28,57.27
adult,10739,NA,GR,n,F,NA,NA,NA,NA,NA,192,58.28,101.07,65.89
adult,7101,NA,GR,n,F,NA,NA,NA,NA,NA,183,51.08,94.78,61.39
adult,10672,NA,GR,n,M,NA,NA,NA,NA,NA,222,68.37,111.62,84.51
adult,10733,NA,GR,n,F,NA,NA,NA,NA,NA,177,52.95,88.64,59.9
adult,10670,NA,GR,n,F,NA,NA,NA,NA,NA,176,53.56,90.59,59.6
adult,10668,NA,GR,n,F,NA,NA,NA,NA,NA,205,60.08,99.99,69.5
adult,10654,NA,GR,n,M,NA,NA,NA,NA,NA,253,73.29,132.65,86.19
adult,10665,NA,GR,n,M,NA,NA,NA,NA,NA,232,69.02,117.83,75.34
adult,10704,NA,GR,n,M,NA,NA,NA,NA,NA,212,65.32,113.13,74.6
adult,10658,NA,GR,n,M,NA,NA,NA,NA,NA,229,67.67,121.19,82.05
adult,7067,NA,LN,n,M,NA,NA,NA,NA,NA,250,73.07,122.16,89.23
adult,7060,NA,LN,n,M,NA,NA,NA,NA,NA,222,67.25,116.49,78.74
adult,7098,NA,LN,n,F,NA,NA,NA,NA,NA,190,54.67,93.28,64.3
adult,7062,NA,LN,n,F,NA,NA,NA,NA,NA,180,52.98,90.56,64.12
adult,7003,NA,LN,n,M,NA,NA,NA,NA,NA,253,72.56,120.32,83.43
adult,7008,NA,LN,n,F,NA,NA,NA,NA,NA,197,54.45,89.24,64.27
adult,71191,NA,LN,n,F,NA,NA,NA,NA,NA,200,54.87,97.1,63.9
adult,7050,NA,LN,n,F,NA,NA,NA,NA,NA,205,58.53,95.34,68.14
adult,7054,NA,LN,n,F,NA,NA,NA,NA,NA,191,57.28,94.02,62.91
adult,7063,NA,LN,n,M,NA,NA,NA,NA,NA,250,74.82,122.83,95.43
adult,7100,NA,LN,n,F,NA,NA,NA,NA,NA,207,60.52,100.73,71.3
adult,70743,NA,LN,n,M,NA,NA,NA,NA,NA,238,68.23,122.3,81.99
adult,7068,NA,LN,n,M,NA,NA,NA,NA,NA,221,64.28,113.8,76.02
adult,7024,NA,LN,n,F,NA,NA,NA,NA,NA,211,58.14,100.92,72.07
adult,7014,NA,LN,n,F,NA,NA,NA,NA,NA,192,58.65,93.21,69.32
adult,7051,NA,LN,n,M,NA,NA,NA,NA,NA,239,72.45,114.69,77.28
adult,7030,NA,LN,n,M,NA,NA,NA,NA,NA,212,64.09,101.95,70.11
adult,7087,NA,LN,n,F,NA,NA,NA,NA,NA,183,54.36,90.15,54.8
adult,10356,NA,LN,n,F,NA,NA,NA,NA,NA,191,54.43,93.3,62.54
adult,7060,NA,LN,n,M,NA,NA,NA,NA,NA,235,63.19,102.59,77.93
adult,7070,NA,LN,n,M,NA,NA,NA,NA,NA,235,62.37,109.13,72.28
adult,7076,NA,LN,n,F,NA,NA,NA,NA,NA,184,51.65,90.93,55.54
adult,68283,NA,LN,n,M,NA,NA,NA,NA,NA,232,70,117.58,80.08
adult,7093,NA,LN,n,M,NA,NA,NA,NA,NA,249,72.23,120.04,77.81
adult,7069,NA,LN,n,M,NA,NA,NA,NA,NA,233,66.26,113.96,72.98
adult,7046,NA,LN,n,F,NA,NA,NA,NA,NA,200,61.26,98.94,66.68
adult,7091,NA,LN,n,F,NA,NA,NA,NA,NA,190,58.51,93.58,61.21
adult,4494,NA,LN,n,F,NA,NA,NA,NA,NA,178,54.52,92.16,58.54
adult,10399,NA,LN,n,F,NA,NA,NA,NA,NA,203,60.03,102.6,68.1
adult,7028,NA,LN,n,F,NA,NA,NA,NA,NA,188,54.5,88.38,65.37
adult,7085,NA,LN,n,M,NA,NA,NA,NA,NA,240,73.17,115.69,80.58
adult,7052,NA,LN,n,M,NA,NA,NA,NA,NA,200,60.53,98.46,69.01
adult,7009,NA,LN,n,M,NA,NA,NA,NA,NA,235,69.61,116.57,80.01
adult,72573,NA,LN,n,M,NA,NA,NA,NA,NA,230,67.66,108.55,74.38
adult,7099,NA,LN,n,F,NA,NA,NA,NA,NA,185,53.32,86.81,60.02
adult,7080,NA,LN,n,F,NA,NA,NA,NA,NA,196,56.66,97.39,68.21
adult,7059,NA,LN,n,F,NA,NA,NA,NA,NA,195,54.82,99.64,62.64
adult,7053,NA,LN,n,M,NA,NA,NA,NA,NA,228,67.21,112.59,75.51
adult,10710,NA,MQ,u,M,NA,NA,NA,NA,NA,205,63.23,103.72,71.17
adult,10369,NA,MQ,u,F,NA,NA,NA,NA,NA,122,55.24,96.15,68.09
adult,7000,NA,MQ,u,M,NA,NA,NA,NA,NA,252,72.7,120.8,82.54
adult,10694,NA,MB,u,M,NA,NA,NA,NA,NA,231,68.97,150.88,72.68
adult,10737,NA,MB,u,M,NA,NA,NA,NA,NA,217,64.77,114.63,71.79
adult,10707,NA,MB,u,F,NA,NA,NA,NA,NA,200,62.77,99.41,62.17
adult,10745,NA,MB,u,M,NA,NA,NA,NA,NA,205,67.32,105.01,69.5
adult,10685,NA,MB,u,M,NA,NA,NA,NA,NA,237,78.83,123.36,76.48
adult,10723,NA,MB,u,F,NA,NA,NA,NA,NA,180,54.35,91.27,56.86
adult,10669,NA,MB,u,M,NA,NA,NA,NA,NA,216,59.02,109.25,72.71
adult,10671,NA,MB,u,M,NA,NA,NA,NA,NA,228,72.23,118.67,75.25
adult,10720,NA,MB,u,F,NA,NA,NA,NA,NA,177,54.68,90.08,60.24
adult,10690,NA,MB,u,M,NA,NA,NA,NA,NA,208,66.24,106.2,73.24
adult,7089,NA,TZ,u,M,NA,NA,NA,NA,NA,214,66.86,110.11,72.52
adult,7072,NA,TZ,u,M,NA,NA,NA,NA,NA,236,69.65,116.86,76.64
adult,10385,NA,TZ,u,F,NA,NA,NA,NA,NA,197,55.93,100.23,68.24
adult,10681,NA,TZ,u,F,NA,NA,NA,NA,NA,204,63.38,101.11,64.66
adult,TZ.1,NA,TZ,u,M,NA,NA,NA,NA,NA,227,74.49,117.63,80.32
adult,10388,NA,TZ,u,F,NA,NA,NA,NA,NA,209,65.67,101.63,67.99
adult,10711,NA,TZ,u,M,NA,NA,NA,NA,NA,224,73.04,116.19,80.47
adult,TZ.2,NA,TZ,u,M,NA,NA,NA,NA,NA,228,76,121.99,80.21
adult,10677,NA,TZ,u,M,NA,NA,NA,NA,NA,249,69.77,117.62,78.63
adult,10696,NA,TZ,u,F,NA,NA,NA,NA,NA,184,59.81,96.43,61.91
adult,10385,NA,TZ,u,F,NA,NA,NA,NA,NA,201,60.24,104.06,66.31
adult,10710,NA,TZ,u,F,NA,NA,NA,NA,NA,167,54.85,90.07,56.93
adult,10708,NA,TZ,u,M,NA,NA,NA,NA,NA,220,71.48,113.7,76.43
adult,7032,NA,MB,u,M,NA,NA,NA,NA,NA,223,71.53,111.19,72.01
adult,10333,NA,MB,u,F,NA,NA,NA,NA,NA,183,54.13,86.01,59.3
adult,7018,NA,MB,u,F,NA,NA,NA,NA,NA,177,52.66,90.16,56.56
adult,10263,NA,MB,u,F,NA,NA,NA,NA,NA,186,56.88,88.65,62.23
adult,10395,NA,MB,u,F,NA,NA,NA,NA,NA,179,55.68,89.63,59.32
adult,10287,NA,MB,u,M,NA,NA,NA,NA,NA,247,77.76,122,76.12
adult,10260,NA,MB,u,M,NA,NA,NA,NA,NA,220,67.37,111.51,75.32
adult,10305,NA,MB,u,F,NA,NA,NA,NA,NA,177,51.34,84.5,56.18
adult,10292,NA,MB,u,M,NA,NA,NA,NA,NA,228,73.51,114.16,76.46
adult,69681,NA,GR,n,F,NA,NA,NA,NA,NA,205,57.91,95.9,60.7
adult,10309,NA,GR,n,F,NA,NA,NA,NA,NA,167,54.08,89.41,60.24
adult,10252,NA,GR,n,F,NA,NA,NA,NA,NA,176,58.59,98.09,64.97
adult,10320,NA,GR,n,F,NA,NA,NA,NA,NA,178,55.88,87.92,61.29
adult,10266,NA,GR,n,F,NA,NA,NA,NA,NA,178,55.17,93.42,64.62
adult,10335,NA,GR,n,M,NA,NA,NA,NA,NA,231,73.52,115.48,74.32
adult,10315,NA,GR,n,M,NA,NA,NA,NA,NA,263,84.77,136.65,84.25
adult,10254,NA,GR,n,F,NA,NA,NA,NA,NA,189,58.97,95.9,62.53
adult,10257,NA,GR,n,M,NA,NA,NA,NA,NA,231,69.16,117.41,72.51
adult,10319,NA,TZ,u,M,NA,NA,NA,NA,NA,233,64.47,107.12,83.06
adult,10338,NA,TZ,u,F,NA,NA,NA,NA,NA,190,55.34,95.49,61.75
adult,69746,NA,TZ,u,M,NA,NA,NA,NA,NA,251,73.44,116.36,76.61
adult,10348,NA,TZ,u,M,NA,NA,NA,NA,NA,247,75.43,121.9,78.49
adult,69692,NA,TZ,u,F,NA,NA,NA,NA,NA,163,48.41,82.65,55.43
adult,10318,NA,TZ,u,F,NA,NA,NA,NA,NA,182,57.51,90.91,61.38
adult,10407,NA,TZ,u,F,NA,NA,NA,NA,NA,185,59.75,94.39,61.32
adult,10269,NA,TZ,u,M,NA,NA,NA,NA,NA,243,73.87,123.69,77.16
adult,69687,NA,TZ,u,M,NA,NA,NA,NA,NA,224,68.52,114.49,77.71
adult,69702,NA,TZ,u,M,NA,NA,NA,NA,NA,190,60.18,96.29,67.68
adult,10330,NA,TZ,u,F,NA,NA,NA,NA,NA,184,57.67,93.82,65.6
adult,69659,NA,TZ,u,F,NA,NA,NA,NA,NA,176,55.85,92.67,65.87
adult,10302,NA,TZ,u,M,NA,NA,NA,NA,NA,183,58.18,92.04,65.22
adult,10332,NA,TZ,u,M,NA,NA,NA,NA,NA,240,73.7,122.01,73.77
adult,10307,NA,TZ,u,M,NA,NA,NA,NA,NA,228,70.09,115.72,73.35
adult,10350,NA,TZ,u,F,NA,NA,NA,NA,NA,204,61.09,98.77,66.69
adult,10289,NA,CG,u,M,NA,NA,NA,NA,NA,185,57.59,93.42,66.2
adult,10343,NA,CG,u,M,NA,NA,NA,NA,NA,195,60.49,105.44,71.49
adult,69741,NA,CG,u,M,NA,NA,NA,NA,NA,180,58.89,95.41,68.32
adult,10259,NA,CG,u,M,NA,NA,NA,NA,NA,215,67.73,109.17,75.65
adult,10277,NA,CG,u,M,NA,NA,NA,NA,NA,191,57.49,96.41,70.11
adult,10350,NA,CG,u,M,NA,NA,NA,NA,NA,260,88.13,133.47,86.5
adult,10334,NA,CG,u,M,NA,NA,NA,NA,NA,208,67.35,105.74,72.21
adult,10289,NA,CG,u,F,NA,NA,NA,NA,NA,205,60.77,100.67,66.22
adult,10280,NA,CG,u,F,NA,NA,NA,NA,NA,183,57.7,90.69,64.71
adult,69679,NA,CG,u,F,NA,NA,NA,NA,NA,163,50.44,83.06,61.24
adult,10413,NA,CG,u,F,NA,NA,NA,NA,NA,211,61.67,105.11,69.32
adult,10374,NA,CG,u,F,NA,NA,NA,NA,NA,188,54.64,92.46,62.57
adult,10312,NA,CG,u,F,NA,NA,NA,NA,NA,175,53.38,88.29,61.46
adult,10314,NA,CG,u,F,NA,NA,NA,NA,NA,157,46.64,81.34,56.05
adult,10396,NA,CG,u,F,NA,NA,NA,NA,NA,189,57.72,100.35,67.28
adult,10258,NA,CG,u,M,NA,NA,NA,NA,NA,189,58.13,94.42,69.89
adult,69689,NA,CG,u,M,NA,NA,NA,NA,NA,248,73.9,121.93,82.66
adult,10303,NA,TZ,u,F,NA,NA,NA,NA,NA,188,55.23,101.41,61.6
adult,10358,NA,TZ,u,F,NA,NA,NA,NA,NA,203,60.73,99.36,67.79
adult,10326,NA,TZ,u,F,NA,NA,NA,NA,NA,175,52.63,86.16,62.64
adult,10308,NA,TZ,u,F,NA,NA,NA,NA,NA,185,51.93,89.19,59.41
adult,7066,NA,TZ,u,F,NA,NA,NA,NA,NA,194,56.55,90.4,60.95
adult,7066,NA,TZ,u,F,NA,NA,NA,NA,NA,193,57.44,91.66,61.54
adult,10322,NA,TZ,u,F,NA,NA,NA,NA,NA,185,52.12,96.08,60.78
adult,7082,NA,TZ,u,F,NA,NA,NA,NA,NA,182,52.84,92.44,54.09
adult,7037,NA,TZ,u,F,NA,NA,NA,NA,NA,184,54.2,88.45,59.58
adult,7078,NA,MB,u,F,NA,NA,NA,NA,NA,177,50.76,85.46,58.66
adult,7011,NA,MB,u,F,NA,NA,NA,NA,NA,170,52.75,85.57,58.96
adult,7027,NA,MB,u,F,NA,NA,NA,NA,NA,208,57.94,99.32,67.33
adult,7002,NA,MB,u,F,NA,NA,NA,NA,NA,180,51.14,90.01,61.22
adult,7041,NA,MB,u,F,NA,NA,NA,NA,NA,190,55.9,92.84,58.98
adult,7042,NA,MB,u,F,NA,NA,NA,NA,NA,200,57.12,95.46,61.04
adult,7043,NA,MB,u,F,NA,NA,NA,NA,NA,183,73.1,94.39,61.21
adult,7092,NA,MB,u,F,NA,NA,NA,NA,NA,198,56.47,92.33,63.38
adult,7047,NA,MB,u,F,NA,NA,NA,NA,NA,205,55.07,95.43,64.21
adult,10313,NA,GR,n,F,NA,NA,NA,NA,NA,182,54.88,87.63,59.56
adult,7029,NA,GR,n,F,NA,NA,NA,NA,NA,193,58.44,97.3,63
